age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
21,Male,India,1.753445635375296,Instagram,2,Socializing,28.92791029160634,0,6.771280557867194,Low,32.49930554193127
20,Male,India,2.88037450643451,Twitter,2,Content Creation,32.585723239847056,0,7.990019799311105,Medium,35.198071587841554
19,Male,Australia,4.536496338833176,Instagram,1,Entertainment,21.995737024480192,1,6.374526845046044,Medium,57.34877064101256
23,Male,UK,5.907190998684201,TikTok,3,Education,31.04230784939065,1,6.256072025463859,High,82.57419546292269
21,Male,India,3.3846195205632967,YouTube,1,Education,25.54201221835929,0,5.533567858433813,Medium,36.56914169654822
23,Female,India,0.7650107353747169,YouTube,3,Entertainment,5.0,0,8.218576963125267,Low,26.979342540281145
13,Male,USA,3.788855635390589,TikTok,3,News,12.687408925876252,1,7.424856806323979,Medium,20.948112208811796
17,Female,USA,4.138790505833918,Instagram,2,Socializing,27.9221715490133,1,7.941166933144683,Medium,24.69110189977292
14,Female,India,3.963720960023188,Twitter,2,Socializing,35.202900720380455,1,7.9166106039370625,Medium,49.33185572824698
15,Male,Australia,4.71080162999409,Instagram,3,Education,22.02183076188755,0,6.913445474791196,Medium,19.89735159904549
19,Male,India,5.124956175598414,TikTok,4,Entertainment,36.136735101644014,1,6.466129352222379,High,51.61786158039943
14,Male,India,2.225665983232675,TikTok,1,Education,18.9670109824092,0,10.0,Low,57.49619154119239
16,Female,India,3.3713467986499834,YouTube,4,Entertainment,25.66388863834891,1,8.243165590386981,Medium,27.6461572880615
15,Male,India,5.214517730223936,TikTok,4,Entertainment,23.41156849147637,1,5.904963344703288,High,48.70369777214288
14,Other,India,3.1159383902876456,TikTok,2,Content Creation,16.49386671313816,1,6.894765959207238,Medium,33.221368192918575
14,Female,India,3.67148235499952,YouTube,4,Socializing,16.517443475896034,0,8.715417537832483,Medium,19.993567049047027
26,Female,Australia,4.773335388742115,Instagram,3,News,19.522750334151286,0,6.420072298887192,Medium,22.74123659194351
20,Female,India,5.26188391769851,Snapchat,2,Socializing,20.242263755377326,0,4.966367961186212,High,69.0022072381081
13,Male,Germany,4.359763049146576,YouTube,2,Education,20.80610468960879,0,7.092632476658271,Medium,47.97403011564791
21,Male,Australia,3.847033903330809,TikTok,2,Socializing,16.51843379491698,1,8.08408530815066,Medium,72.19506737336191
21,Male,Canada,4.196461209444616,Instagram,2,Education,52.46709474983618,1,6.6001520966910014,Medium,20.93602780502901
14,Female,Germany,2.1964253922128414,TikTok,5,Education,33.5343647185068,0,6.429027542213131,Low,4.329736869693768
21,Female,Australia,1.6633239205601211,Instagram,3,News,37.406079917462975,1,7.1706226124673975,Low,27.32032085629916
23,Male,Australia,5.529803042723204,Instagram,1,Socializing,31.51260910649306,0,6.762000085322751,High,35.99329988905561
24,Male,Germany,4.092192127130224,TikTok,3,Entertainment,25.32903712820467,0,6.033054138430962,Medium,43.54004468782227
13,Female,UK,3.5111929769944537,YouTube,3,Entertainment,34.92991147663444,1,8.238485732972158,Medium,46.140864408579056
14,Male,UK,1.4322443401836238,YouTube,5,Entertainment,17.93436891503896,0,6.445102184184978,Low,35.70494780230532
23,Female,India,2.4855118680270367,TikTok,5,Entertainment,28.76403188773301,0,6.677173796537547,Low,34.069834525006314
20,Male,India,1.5827310543342274,YouTube,5,Education,17.456917195304424,1,9.460806170583144,Low,38.8040342639367
23,Male,Canada,1.2817294556134566,YouTube,2,Socializing,33.192117719626424,0,9.940621479345564,Low,32.582533038785705
18,Male,Canada,4.632195060394,YouTube,5,Entertainment,23.99010782014033,1,5.49389905904445,Medium,42.647709968212325
14,Female,Canada,7.255603043273445,YouTube,1,Entertainment,18.12483960502292,0,4.794139823617748,High,25.39785711862268
26,Female,India,3.80895275990166,Instagram,2,Entertainment,19.22347279204269,1,5.093876073118185,Medium,23.810321654585657
19,Female,UK,2.3901855932997598,TikTok,4,Socializing,33.03348764388045,1,9.32094932049106,Low,0.0
20,Male,India,6.1990844595299714,Instagram,1,News,43.80248099719678,0,3.911536784903827,High,52.74041305162587
24,Male,India,4.230777194444584,TikTok,1,Entertainment,19.535052626416487,1,6.997161708264734,Medium,49.05062249744395
24,Female,USA,5.034124950293506,Instagram,1,Entertainment,24.968014629257727,1,4.834184363122094,High,53.55969252159234
14,Female,India,5.044260268500567,TikTok,4,News,39.70448484889,1,5.69650423579812,High,50.123903403414594
19,Female,India,4.596404331327504,TikTok,4,Entertainment,40.2482915630211,1,5.782310445156857,Medium,75.2393982888727
17,Female,Brazil,3.3506960977607307,YouTube,4,Socializing,5.0,1,6.580441733470419,Medium,51.24892546187615
27,Male,India,3.1385008545911006,Instagram,4,Education,30.91923680411255,0,7.11961989707639,Medium,34.80174728988077
16,Male,Brazil,0.856594375452655,Snapchat,3,Education,35.59398016899367,1,9.40664769421853,Low,9.714398134497042
27,Male,Germany,4.673377831730168,TikTok,1,Socializing,31.543479732563945,0,6.162812254816212,Medium,39.20387128080469
16,Female,Brazil,2.524792761727961,Instagram,5,Content Creation,13.515475008630611,0,7.077215256978444,Medium,24.564397427098044
27,Male,UK,5.031492225543551,YouTube,1,News,18.83854954028516,1,4.604127526025955,High,52.8634890614282
23,Female,India,3.933637600264526,YouTube,4,Entertainment,19.790502615464085,1,6.835347326644237,Medium,43.62359538042039
13,Male,India,4.096244151319057,Instagram,1,Entertainment,20.0424288064359,0,6.176066864208448,Medium,0.0
17,Female,USA,5.353004601514165,YouTube,2,Entertainment,24.04389368786119,0,4.48732177489044,High,42.23002246341786
23,Male,Canada,4.381622164396038,Instagram,1,Education,44.406067796405154,0,5.85279731704897,Medium,37.71779522243581
23,Female,India,3.5367175148430565,Instagram,4,Socializing,27.28284787396028,1,6.66021106206505,Medium,71.12253214149622
26,Female,USA,2.522701916284115,YouTube,3,Education,24.897813090587267,1,7.663096308811422,Medium,49.749598756907886
19,Female,India,6.330426999798487,TikTok,3,Content Creation,17.840355297714332,1,4.003120130629639,High,67.84551980958075
17,Male,Canada,3.466191368556504,Twitter,2,Entertainment,13.621801817887071,0,7.999399986472318,Medium,0.0
20,Female,Brazil,1.8953009445925888,TikTok,2,Education,19.771720391503347,0,8.04499244681426,Low,57.75729300390565
22,Male,Canada,1.9697121346646609,Instagram,5,Content Creation,32.42723388493763,1,8.36394028187961,Low,21.477727265310072
18,Female,Canada,2.99143666751124,TikTok,5,Entertainment,12.181746564943529,1,7.530965975800243,Medium,19.06407670284412
25,Female,India,1.3538953508751517,TikTok,5,Entertainment,14.76754355569225,1,8.348649224505975,Low,28.08476085633109
19,Male,India,5.857545244735698,Instagram,4,News,30.992424787260667,0,5.809247089496485,High,19.01256411305901
16,Female,USA,3.4513366279489026,TikTok,1,Entertainment,56.44747608005481,1,8.085195788102489,Medium,56.56469726390756
16,Male,UK,4.605996019567763,TikTok,4,Socializing,32.96770222471472,1,3.986867853633533,Medium,49.52087116073463
27,Male,Canada,3.127588867099408,YouTube,3,Entertainment,21.368397400377003,1,6.262100188151461,Medium,24.260242810535303
20,Male,India,5.675540056555427,TikTok,4,Entertainment,15.606999353571217,1,4.586018098400752,High,53.27484339148864
16,Male,India,3.791672550432754,TikTok,2,Socializing,22.50203711025429,1,5.592707552761841,Medium,62.158035682023296
15,Male,India,1.904892169998031,YouTube,1,Entertainment,17.04557419033025,1,6.966022093762017,Low,24.04965264223027
16,Male,USA,4.344186333420387,Snapchat,3,News,22.49062415464322,1,4.941242731350066,Medium,18.622062154060394
26,Female,USA,5.426697199364748,Instagram,4,Education,27.633974572313114,0,7.56724184759206,High,20.742618628718056
25,Female,UK,3.930765010962516,Instagram,1,Socializing,32.26045037171838,1,6.414767665568385,Medium,58.70780786044831
18,Female,Australia,2.2736242558884543,YouTube,3,Entertainment,38.41433029246936,1,8.560434966355436,Low,52.77620004751747
26,Male,India,1.6557696583335897,Instagram,5,Socializing,26.006410601359736,1,7.616001499953673,Low,61.018504950771245
23,Female,UK,5.574976980872002,TikTok,5,Entertainment,13.10985461127347,1,6.581584882723227,High,23.36140389621444
26,Male,Germany,2.701041516574341,Snapchat,2,Entertainment,16.888498822258313,1,7.4881231642371455,Medium,57.535636526776685
23,Male,UK,6.169099001902544,Snapchat,1,Entertainment,12.174906317003485,1,5.167794213015499,High,42.79483975215356
17,Female,India,5.905108780894748,Snapchat,1,Education,38.30213676021658,1,4.996505822774643,High,57.76974290710308
15,Male,Germany,1.768592869279139,Twitter,5,Entertainment,34.36211914865803,1,9.407386779360026,Low,51.52625291229694
20,Other,India,2.818271890552017,Snapchat,3,Entertainment,38.37235751931077,1,8.807576997216398,Medium,18.079575714852304
24,Female,Brazil,3.354984020790957,Twitter,5,Entertainment,32.48629582030992,0,8.45394807069146,Medium,2.8261875876479934
22,Male,USA,3.498666100705316,Snapchat,3,Entertainment,50.45199719773759,0,7.950894682852304,Medium,77.20613538876475
26,Female,Germany,4.774842243186836,Instagram,5,Education,32.37166912483877,1,6.776223049634142,Medium,70.9302165032702
13,Female,India,1.0009556089220617,Instagram,4,Socializing,25.43629300297393,1,8.20817322755017,Low,70.58979875183664
14,Female,Germany,3.0098798097047155,Instagram,1,Entertainment,25.664761170200624,0,7.402844743196037,Medium,59.36291997542217
19,Male,USA,3.8769835546644,Snapchat,2,Socializing,43.29493527039404,1,7.033936511768719,Medium,25.888716050503035
20,Female,USA,3.1741397526039545,YouTube,3,Education,17.513940181769556,1,7.721591627420355,Medium,17.010702100415887
21,Female,UK,3.3140773585067524,Twitter,5,Socializing,28.540706823555915,0,6.519439302943427,Medium,29.80253072463663
27,Male,India,3.5415983735194145,TikTok,4,Entertainment,23.403918634256488,1,7.414868699992072,Medium,32.68493881359798
21,Male,USA,4.464418498070828,TikTok,3,Entertainment,40.83812156319046,0,7.1568035790556825,Medium,19.891736280323485
23,Female,Germany,5.160760016701903,TikTok,2,Socializing,38.64698286399205,0,5.2717779400702085,High,28.72225063324736
25,Male,USA,1.1644043352225857,Twitter,3,Entertainment,27.849082238951187,1,9.673573519696838,Low,42.81485248900356
26,Female,Germany,2.5487083318920103,TikTok,4,Education,22.50619934698872,0,7.727243242541567,Medium,13.260384574629832
16,Male,Germany,3.037398772406537,Instagram,1,News,28.86968376458191,0,6.967952190424952,Medium,51.04029354312033
24,Female,Australia,3.650842265976729,Instagram,4,Entertainment,24.05623032062454,0,6.850130312589896,Medium,56.35906824567292
19,Female,USA,4.841947621628086,TikTok,5,Socializing,14.931952041146442,1,6.7205233255128425,Medium,23.307674905745465
27,Female,Australia,3.5974878405428,TikTok,1,Entertainment,33.61153795246982,0,8.043751659996003,Medium,47.45667376764515
20,Male,India,4.4155618684333415,YouTube,1,Education,18.67295950176725,0,6.16056048523352,Medium,45.81093244919796
17,Male,India,4.285696252219384,TikTok,4,News,25.60580021697552,1,6.904097849743722,Medium,25.839523649735803
25,Male,India,3.65348706986342,YouTube,4,Education,22.08103307863974,0,4.789199822167586,Medium,36.610209090753735
15,Male,USA,3.591555755326836,Instagram,1,Socializing,26.43258373828264,1,6.37542755678157,Medium,50.17043555390869
15,Male,India,4.075737009251019,YouTube,4,Socializing,11.352399515609992,1,6.920266906983159,Medium,30.007401634258773
15,Male,Brazil,2.869956371661778,Instagram,1,Entertainment,24.69033778539765,0,5.535799858539844,Medium,47.22162789754412
25,Female,India,3.5496463470757997,Instagram,3,Entertainment,34.88224776319535,1,7.180711418277452,Medium,48.57553649204017
15,Female,UK,4.103179166804576,TikTok,5,Content Creation,29.752061596049423,1,7.859896881647529,Medium,29.909282775124865
18,Female,Canada,0.5,Instagram,1,News,35.98757893618101,1,8.275043728153863,Low,66.45110044527142
20,Male,India,4.538793062132578,TikTok,2,Entertainment,38.888571893547095,1,6.475351328055234,Medium,40.57587455530322
26,Female,Australia,3.7277877729462343,TikTok,1,News,18.046038485893508,0,7.3570671006409665,Medium,50.914511316804
16,Female,India,3.966336957926458,YouTube,3,News,7.197377879526009,1,6.783356895617861,Medium,15.219657140617006
16,Female,India,2.273843596770825,Instagram,4,News,23.81808085419048,1,8.182128981611784,Low,20.091212049061216
26,Male,Germany,3.885018960531725,YouTube,2,Education,12.113054224230153,1,6.051684721157995,Medium,33.64285845855443
24,Female,Canada,3.1851108540521365,YouTube,1,Socializing,36.0946464637304,0,6.641184874640508,Medium,50.543417304602336
19,Female,India,3.36796818210286,Twitter,1,Socializing,46.5307810894049,1,7.975740783513157,Medium,48.75750876857078
26,Male,India,5.014893169088912,Instagram,2,Education,6.431963313341164,0,7.363763035901946,High,62.75736222425154
24,Male,India,4.128523877864712,YouTube,5,Socializing,25.53238146487525,0,5.750964106826478,Medium,49.9598425454563
26,Male,India,2.0804562250705,Instagram,5,Education,14.85563949303666,0,8.441192777391114,Low,47.74092587135923
22,Female,UK,2.814408162542172,TikTok,4,Education,12.723098962289267,1,8.474337722812756,Medium,30.700206023221952
26,Female,India,3.760762911105908,YouTube,2,Content Creation,29.044173680952003,1,7.117197115154217,Medium,24.128937587675743
21,Female,Brazil,0.8039912491795156,TikTok,2,Education,31.46271156056197,0,8.874193354738443,Low,35.52222549674527
18,Male,Brazil,3.914740814098141,Twitter,3,Socializing,35.730835117920684,1,7.491786565027986,Medium,69.9646721577487
13,Male,Germany,3.912324705095731,Instagram,1,Entertainment,23.7121520233763,1,5.063570423823601,Medium,21.6818970882839
13,Female,India,1.5075512936412618,YouTube,5,Entertainment,18.95534690452775,0,10.0,Low,39.002149287132006
23,Female,Brazil,4.495343097630274,Instagram,5,Entertainment,14.223483872659868,1,8.911869921067042,Medium,59.00685214853316
24,Female,Australia,2.2047445379989763,Instagram,5,Entertainment,14.39996706634552,0,7.666930863917127,Low,40.628337152865605
27,Male,India,2.4782427343782363,Twitter,1,Education,11.12104426411481,1,7.682628428937964,Low,22.12159234180772
26,Female,USA,7.202151124216755,Snapchat,1,Socializing,33.04966781652312,1,4.467057691360771,High,36.35070390009
27,Female,Australia,1.9147224979113533,Twitter,1,Entertainment,33.271137153608166,1,8.20290272551541,Low,47.16417268747649
15,Female,UK,4.816046817105269,TikTok,2,Education,31.092269807808,1,8.714137328171848,Medium,32.62868882731986
16,Male,Canada,4.357152860608542,Twitter,1,News,42.57655120164985,1,4.654208777883445,Medium,72.25180639079304
27,Male,Canada,4.6579711536877015,TikTok,2,Entertainment,20.822596390325955,0,5.388451928439139,Medium,37.90352976785152
13,Female,Canada,4.365816861914128,Instagram,5,News,23.097959398892616,1,6.5336908781302485,Medium,39.92851345466776
26,Male,Germany,3.8335257365435766,YouTube,2,News,15.875128555080334,1,6.131894095715654,Medium,34.06721074726877
25,Male,Australia,2.1948197613882767,TikTok,2,Entertainment,23.583480458421413,1,7.264815476497074,Low,26.941732833090377
17,Female,Canada,6.167882344170229,Twitter,1,Socializing,39.02867834265324,1,4.291724858237583,High,72.74661834058176
15,Female,Australia,2.8706882363776893,TikTok,4,Entertainment,40.99377727157034,0,6.899799650538791,Medium,59.159934576398896
18,Male,UK,4.555388712937354,YouTube,2,Entertainment,33.67803071849393,1,5.7763263090140855,Medium,50.87203727309624
22,Female,India,4.725622109196707,TikTok,4,Entertainment,5.592985632199834,0,7.015143802448723,Medium,59.64663385015447
15,Male,Australia,4.182332969655255,Instagram,3,Education,25.92514254447384,1,5.948508702724407,Medium,39.1142877139376
22,Male,Brazil,2.522117302098396,TikTok,3,Entertainment,30.351780174027887,1,8.624083342447756,Medium,40.00859996918688
21,Female,Canada,3.3140143921466167,Twitter,4,Entertainment,18.589944327473816,1,6.37307986152023,Medium,60.54885081221601
16,Male,USA,3.649085215624688,Instagram,2,Entertainment,28.22886386422948,0,7.339691350362085,Medium,61.02526319451174
18,Female,Germany,5.409084928340176,Snapchat,4,News,28.44938668883029,1,5.395548777508776,High,39.42566956252276
17,Female,India,3.0842394480243107,Instagram,2,Entertainment,18.37857925861845,1,6.894374294353622,Medium,52.24143744458668
18,Male,UK,5.560856413611525,Instagram,5,News,40.5086377172892,0,5.983472510127227,High,38.92680407859974
14,Female,India,2.301485598594569,Snapchat,1,Entertainment,28.14390960107832,1,9.054989548780672,Low,37.972930273093375
22,Male,USA,1.709912619747625,YouTube,4,Entertainment,22.84210646091391,1,8.94000907289798,Low,6.336226862691532
23,Female,Brazil,3.078886981735935,YouTube,1,Education,11.20040032223674,1,5.981913706979162,Medium,65.47451084997252
27,Female,India,2.4899719446289925,YouTube,1,News,16.58516314700099,1,9.970981616455749,Low,28.160768176727657
19,Other,USA,4.326430194690099,YouTube,3,Education,39.35732146592142,0,8.522240235293227,Medium,34.47496040929617
23,Male,USA,5.464771639190575,Snapchat,2,Education,20.86550856073507,0,6.522266021919139,High,18.46818648783657
21,Other,UK,2.4404896368247453,YouTube,2,Entertainment,15.03426806919827,1,5.851538627912964,Low,20.45089560295221
13,Female,UK,4.937090154120852,TikTok,3,Education,27.66366354443562,1,6.742325307881201,Medium,28.459523414663607
18,Male,UK,1.6050956327721329,Twitter,2,Entertainment,32.110930634234165,1,10.0,Low,38.90175101992583
23,Female,India,5.836038285498887,TikTok,5,Entertainment,31.200916554188478,0,5.132373090599557,High,57.75474128687048
23,Male,Brazil,1.8818514086925984,Twitter,4,Socializing,21.64960026388609,0,7.109785726928912,Low,33.4779492844632
24,Male,Germany,2.6442525753872097,TikTok,1,Socializing,41.66644033902435,0,8.590873732100365,Medium,3.351331404973365
25,Female,Germany,3.0905222836078408,TikTok,4,News,7.426748494618483,0,8.207394638852648,Medium,20.23188906479465
13,Female,Brazil,0.5,YouTube,5,Socializing,28.636329617188554,1,9.452884509063564,Low,41.63358000256394
24,Male,India,3.9126815666636463,YouTube,5,Socializing,26.519520892950627,0,6.731881225427927,Medium,14.32157927344756
16,Female,India,5.315575787290262,Instagram,1,Education,18.09219290555561,1,4.861782736533275,High,56.89560007048895
27,Male,USA,3.00554392305427,TikTok,4,Entertainment,31.419900960852665,1,7.323324394774264,Medium,42.19000127985423
18,Male,Canada,3.363178380275818,Twitter,5,Entertainment,36.59776583824785,1,6.85566615434367,Medium,37.10164695062796
23,Male,India,3.71530801862196,Twitter,4,Education,20.892145929848088,0,6.436317583190539,Medium,55.85126452302278
22,Male,Brazil,2.939248966680922,TikTok,5,Socializing,17.353657400895713,1,7.738082966053249,Medium,45.71484981454383
23,Male,India,0.56901837314168,Instagram,2,Socializing,16.562836950334486,0,9.43993320470469,Low,23.201899690017942
24,Male,USA,2.1563776933767302,Instagram,2,Socializing,37.11970829621117,1,9.461304910245952,Low,57.62711377483312
14,Male,India,5.970609274673455,YouTube,3,Entertainment,7.240614566853829,1,4.9092779648524,High,55.32103779880075
22,Female,India,3.978881286815562,Instagram,4,Education,25.673485859929748,1,6.204072836265947,Medium,35.3715333245679
15,Male,Brazil,3.1445181387376766,YouTube,1,Education,41.19648361339926,1,8.287657518339516,Medium,30.22463536601536
25,Male,USA,2.1622683344852547,TikTok,4,News,26.85171670684486,0,8.304575062578147,Low,57.15188157196021
14,Male,Canada,3.6633856163881338,Instagram,2,Entertainment,47.22481997764537,1,7.110927888673721,Medium,25.832259928452014
27,Female,India,4.907909732067495,Twitter,1,Education,27.95039102803359,1,7.24835318937258,Medium,47.92449704495212
26,Male,Canada,3.376835165997885,Twitter,5,News,22.778925383345623,0,6.481855398074402,Medium,55.21415070489193
15,Female,USA,1.909915932754086,YouTube,3,Socializing,18.50094011017253,0,9.322234930569882,Low,24.23710027922938
15,Female,USA,3.631693469804661,Snapchat,2,Education,16.99444340473398,0,6.447065821636818,Medium,16.381437443760902
19,Male,USA,4.240668111059325,Instagram,1,Entertainment,19.99571589759113,1,5.40663866775371,Medium,43.77968187920126
17,Female,India,3.1409616227034283,Instagram,5,Entertainment,45.41386456647373,1,7.629338522435519,Medium,47.17250220135135
16,Female,India,2.506800374985564,TikTok,1,Entertainment,29.16447999756476,1,7.901045218338735,Medium,16.784268483326304
21,Other,UK,4.664282137428488,TikTok,5,Entertainment,19.66443933670434,0,4.90547310431708,Medium,11.936153836587415
13,Male,India,2.263636466330605,TikTok,1,Entertainment,46.06483837899479,0,7.115520534500349,Low,11.23887159358977
14,Female,India,1.1238686979267882,Snapchat,3,Entertainment,19.878540058377133,0,7.873933641392096,Low,48.73119801556606
15,Female,India,5.534947954558649,Twitter,2,Socializing,37.761542019377934,1,5.069798169578378,High,56.69438616751079
13,Male,Brazil,3.861947061881741,Instagram,4,Education,43.80587519906376,1,7.586872531042942,Medium,42.5375170768998
18,Other,Brazil,2.390787497592355,YouTube,5,News,27.35834375198729,1,8.798879887747919,Low,53.65024375057023
17,Male,India,2.1750822744658382,Snapchat,3,Content Creation,15.512114324426935,1,8.493452084230581,Low,58.56299258409391
26,Female,Australia,5.19846898610543,Instagram,5,News,29.20330700152388,1,6.052013970704802,High,37.20666227020844
20,Male,India,3.666472423966729,Instagram,1,Entertainment,39.59567813689336,0,6.854430675062573,Medium,40.70435928649808
27,Male,Canada,1.027972978454172,Twitter,3,Entertainment,30.10351260487119,1,7.895053267613918,Low,66.07186625603094
24,Male,USA,0.5830652122987341,Instagram,1,Entertainment,25.079248859958422,1,9.55349757424336,Low,31.45607509829641
24,Male,UK,5.332605399164786,Instagram,5,Socializing,37.13165557213188,1,6.223706640063173,High,41.0479576307765
16,Female,USA,2.3190931158844217,Twitter,2,Entertainment,37.37804259374218,1,8.46113660014569,Low,52.19070508895523
20,Male,India,3.2278713960805416,Instagram,2,Entertainment,28.622747645483628,0,7.496027454867395,Medium,46.18856932641697
18,Female,Canada,3.915184923084837,TikTok,2,Entertainment,28.416579886568385,1,5.512548025977686,Medium,67.95636197537611
21,Male,Canada,0.5,Snapchat,4,Entertainment,9.45656797311512,0,9.276026764893851,Low,49.6565746637077
13,Other,India,1.8818291914701908,Instagram,5,Entertainment,14.60863476758606,1,7.423385861211615,Low,76.31665215902363
19,Male,USA,3.4738891968452084,TikTok,1,Entertainment,20.058865483104544,1,8.814182371330748,Medium,39.29122151114139
26,Male,Brazil,2.9201200893340737,YouTube,1,Socializing,20.14603023293591,1,8.198359927622601,Medium,64.63988553289649
19,Female,India,2.374907913964554,Instagram,3,Entertainment,22.087590606797345,0,7.468847967536971,Low,33.74427444032147
21,Male,Brazil,2.600758371609946,YouTube,4,Socializing,28.566629890573303,0,9.984025225756692,Medium,29.02873247203957
16,Female,India,1.5588885179165912,YouTube,2,Entertainment,28.233245495567093,0,8.894304713829886,Low,25.675302488424634
27,Female,UK,3.5327576664991387,YouTube,4,Socializing,20.21188893994232,1,7.396775316886732,Medium,46.92851266244862
21,Other,USA,1.0634991164500716,Instagram,2,Socializing,29.693981916201373,0,9.693868551056337,Low,40.375365951598965
23,Female,Germany,2.9965079426824754,Instagram,5,Entertainment,9.501884808637689,0,7.506147889740275,Medium,24.60754493315325
24,Male,India,2.699319635229071,Twitter,3,Socializing,33.42715745902282,0,8.398929081996737,Medium,16.22672656028602
13,Male,Germany,3.640735189341384,YouTube,4,Socializing,17.231843467974716,1,5.446712443921509,Medium,64.35772572548143
16,Male,USA,4.597247063721813,YouTube,3,Education,7.179367533327046,0,6.810402473773952,Medium,44.904255834080544
26,Other,India,4.488448175992766,TikTok,4,Education,35.97731890253518,1,7.456194132129561,Medium,58.31858452523191
14,Male,India,3.953956268486288,TikTok,2,Entertainment,10.667886727201116,0,7.778561489723968,Medium,42.80654389778429
18,Male,India,3.948920461090626,TikTok,4,Content Creation,29.33652933679654,0,8.72778787850542,Medium,48.41165159887636
15,Male,India,5.485358887052843,Instagram,1,Socializing,25.098377847602247,0,7.496632280906592,High,27.69256435900112
27,Male,USA,3.6886202199646654,YouTube,2,Entertainment,6.311083289697521,1,8.97318692595005,Medium,81.0413361387636
15,Female,India,6.236047113075045,Instagram,3,Education,25.1308587968285,1,6.55510872313624,High,56.38341550440657
19,Female,Germany,2.81547870795515,Instagram,3,Entertainment,12.8149965046623,1,9.365851910776415,Medium,45.05400550667228
25,Female,India,3.752419882584797,Instagram,5,Socializing,31.379894173778897,0,7.32240193403283,Medium,57.19072508853869
21,Male,India,2.3085584183481176,Instagram,2,Education,20.312388944073533,1,7.342878680863438,Low,19.511668541004727
22,Male,Brazil,3.758855507794455,Instagram,4,Content Creation,11.188118658852224,0,7.365814703477735,Medium,88.95997823859723
13,Female,India,4.345163581179495,Instagram,3,Entertainment,26.93369267698553,1,7.928698972040771,Medium,27.69985411106306
13,Male,Australia,3.729825790012608,Instagram,3,Entertainment,23.27737955242411,0,7.580032339520509,Medium,30.667659518847344
27,Female,Brazil,0.7334519914997566,Instagram,2,Entertainment,39.41410663877038,0,8.36000453704574,Low,18.5187130936796
20,Male,UK,4.518163067304715,Snapchat,2,Education,9.916344057839677,0,5.0014790177020725,Medium,46.708369212379694
27,Male,India,3.314227021588124,TikTok,2,Socializing,26.68181643422124,1,5.7231706983428765,Medium,25.690227025652376
25,Male,India,2.422009239739653,YouTube,4,Entertainment,36.2894631676348,1,8.980074029454313,Low,62.97256778883551
27,Female,USA,4.471365606332864,Instagram,2,Socializing,45.77595841482967,1,7.894807576392855,Medium,37.65239432056937
20,Female,UK,3.629628156937887,YouTube,4,Socializing,23.49218402083948,0,7.523399202087248,Medium,43.42847095813471
18,Male,Brazil,3.1573473252765702,Instagram,2,Entertainment,19.74010141428706,1,9.168594401569631,Medium,27.105044187183896
13,Male,Australia,3.0610629765745285,TikTok,5,Content Creation,16.049426293720867,1,8.435727637856068,Medium,60.670667540253774
22,Female,USA,5.077325117713244,Twitter,2,Entertainment,19.08883445416041,0,8.818664703887597,High,24.80432669724001
13,Female,UK,3.1604440831164577,Instagram,5,Entertainment,28.651699190790342,0,6.926426835947556,Medium,38.47838111945956
14,Male,India,3.69795487834999,Instagram,1,Entertainment,11.74273577287015,1,7.834154152296095,Medium,36.35799343269021
14,Male,India,6.578098330992226,Instagram,1,Education,46.87993341431979,1,3.8717892319354914,High,34.49035214695054
14,Female,USA,3.910323084246208,TikTok,1,Education,29.901966397520965,0,4.806553315903267,Medium,32.30175334106539
13,Female,USA,4.246554281316005,Snapchat,1,Education,10.537525174079612,1,5.625978718512549,Medium,28.09274939153739
25,Female,UK,3.83817955578922,Instagram,3,Education,16.25602385861113,1,5.826500522942203,Medium,21.878582206822163
18,Male,USA,0.9318006782020792,YouTube,1,Entertainment,32.54419048555124,1,10.0,Low,35.554980251611035
25,Male,Brazil,4.341295854333405,Instagram,5,Socializing,35.12507946839183,1,5.674047519736472,Medium,67.1698529308523
24,Male,UK,2.451715285590347,TikTok,1,Education,5.2100532953503205,1,8.76582744925688,Low,18.01483537668236
19,Female,Canada,3.778125572546074,TikTok,5,Socializing,22.69364975429244,1,5.490957188378936,Medium,11.348389434696202
23,Female,India,3.698834037734291,Twitter,3,Socializing,15.948339548681066,1,7.4855573790260275,Medium,41.24976753866811
19,Male,Germany,0.8768647011078436,TikTok,1,Socializing,13.829382354256817,0,9.401703305990004,Low,70.07237701253048
20,Male,India,2.6903311414576008,YouTube,4,Entertainment,32.43011586276396,1,7.94083546669679,Medium,36.86236377704934
13,Male,India,4.0983670840348845,YouTube,2,Socializing,12.333132665572204,1,6.654471760915685,Medium,40.67901494112333
18,Female,UK,5.190892511376011,YouTube,4,Socializing,21.654710263324016,1,6.287314003342485,High,79.77756035369235
21,Female,USA,3.885099977885409,Snapchat,5,Content Creation,5.19933901650289,0,6.5890552112289,Medium,6.079559077800717
17,Female,USA,2.970088095323116,Twitter,5,Education,5.759160615474713,1,6.69423306242019,Medium,79.33071005667253
22,Male,India,2.9404492892444347,Instagram,3,News,19.75084195991589,0,8.682499745242975,Medium,19.291683473238304
13,Female,Canada,2.489957057905035,YouTube,2,News,30.83451036910429,1,8.664259113422737,Low,59.61901541038435
23,Female,India,3.617187849655172,Instagram,5,News,36.75082084504884,1,6.995313412024949,Medium,38.21987490981961
